trait	summary_type	feature	S_21_10_22__rep1	S_21_10_22__rep2	S_21_10_22__rep3	S_21_12_20__rep1	S_21_12_20__rep2	S_21_12_20__rep3	S_22_02_24__rep1	S_22_02_24__rep2	S_22_02_24__rep3	S_22_04_28__rep1	S_22_04_28__rep2	S_22_04_28__rep3	S_22_06_29__rep1	S_22_06_29__rep2	S_22_06_29__rep3	S_22_09_09__rep1	S_22_09_09__rep2	S_22_09_09__rep3	S_22_10_21__rep1	S_22_10_21__rep2	S_22_10_21__rep3	S_22_12_16__rep1	S_22_12_16__rep2	S_22_12_16__rep3	S_23_04_20__rep1	S_23_04_20__rep2	S_23_04_20__rep3	S_23_07_03__rep1	S_23_07_03__rep2	S_23_07_03__rep3	S_23_09_06__rep1	S_23_09_06__rep2	S_23_09_06__rep3	S_23_10_25__rep1	S_23_10_25__rep2	S_23_10_25__rep3	S_24_01_04__rep1	S_24_01_04__rep2	S_24_01_04__rep3	S_24_03_04__rep1	S_24_03_04__rep2	S_24_03_04__rep3	S_24_04_16__rep1	S_24_04_16__rep2	S_24_04_16__rep3	S_24_07_05__rep1	S_24_07_05__rep2	S_24_07_05__rep3	S_24_09_05__rep1	S_24_09_05__rep2	S_24_09_05__rep3	S_24_11_06__rep1	S_24_11_06__rep2	S_24_11_06__rep3	S_25_03_07__rep1	S_25_03_07__rep2	S_25_03_07__rep3	S_25_04_30__rep1	S_25_04_30__rep2	S_25_04_30__rep3	S_25_07_10__rep1	S_25_07_10__rep2	S_25_07_10__rep3	S_25_09_12__rep1	S_25_09_12__rep2	S_25_09_12__rep3	S_25_11_25__rep1	S_25_11_25__rep2	S_25_11_25__rep3
anaerobic growth with light: acetate	unclassified	anaerobic_growth_with_light_acetate.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
anaerobic growth with light: aspartate	consensus_true	anaerobic_growth_with_light_aspartate.true	8.25011819881e-05	7.61549372198e-05	0.000107886161061	7.61549372198e-05	7.61549372198e-05	7.61549372198e-05	0.000111059283446	0.00013009801775	0.000133271140135	9.83667939089e-05	9.83667939089e-05	0.000107886161061	0.000111059283446	9.51936715247e-05	9.51936715247e-05	9.51936715247e-05	8.56743043722e-05	9.20205491406e-05	8.88474267564e-05	0.000104713038677	8.88474267564e-05	9.51936715247e-05	0.000101539916293	9.51936715247e-05	9.20205491406e-05	0.000117405528214	9.83667939089e-05	9.51936715247e-05	0.000101539916293	7.93280596039e-05	0.000101539916293	7.93280596039e-05	9.20205491406e-05	5.71162029148e-05	7.29818148356e-05	7.61549372198e-05	9.51936715247e-05	7.29818148356e-05	7.29818148356e-05	9.51936715247e-05	0.000111059283446	0.000133271140135	8.25011819881e-05	0.000104713038677	0.000104713038677	5.71162029148e-05	5.07699581465e-05	7.93280596039e-05	0.000117405528214	7.61549372198e-05	0.000104713038677	8.25011819881e-05	0.00013009801775	9.83667939089e-05	9.51936715247e-06	6.34624476831e-06	9.51936715247e-06	4.75968357624e-05	4.44237133782e-05	6.34624476831e-05	3.17312238416e-05	3.80774686099e-05	3.49043462257e-05	6.34624476831e-05	4.1250590994e-05	4.1250590994e-05	5.07699581465e-05	3.80774686099e-05	6.34624476831e-05
anaerobic growth with light: aspartate	consensus_false	anaerobic_growth_with_light_aspartate.false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: aspartate	no_majority	anaerobic_growth_with_light_aspartate.no_majority	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: aspartate	unannotated	anaerobic_growth_with_light_aspartate.unannotated	0.3796894782435254	0.3823898053924252	0.38310058480643006	0.41343880792131227	0.41343880792131227	0.41343880792131227	0.39627856206775425	0.39590096050412393	0.39519335421243046	0.30826249337605083	0.3082815321103647	0.30932866249722324	0.3722485062525761	0.37259754971486675	0.37197244460517964	0.35915937641796425	0.35935293688342507	0.36034295106728664	0.36693669938162976	0.3670414124201399	0.3668478519548003	0.4738233268918755	0.47573037344480906	0.47379794191279107	0.35927678194618023	0.35881985232289265	0.3601874680704809	0.3736192951225241	0.3721215813572996	0.3735812176539771	0.39854099832781453	0.39949293504307937	0.3982332054563805	0.4736805363846239	0.47434054584053165	0.4745690106521989	0.3591149527046448	0.35903879776746567	0.3575379108796378	0.37169955608032373	0.3718709046889518	0.3706714644277415	0.3029506865051169	0.3029030896692514	0.303461559208922	0.37730963645535787	0.3772747321091272	0.3761228886836092	0.4345242061640874	0.4346320923250889	0.4331502441717128	0.37862330912246356	0.3792452411096987	0.38020669719206196	0.14130865913370466	0.14273973732889705	0.14204482352679404	0.18864847198291335	0.1863543044991674	0.18750932104695717	0.21852976547451525	0.2177523504904637	0.2183044737852195	0.23580424373393852	0.23641031010925423	0.23519817735856494	0.18162000590199462	0.18187068257036665	0.18129317429642963
anaerobic growth with light: aspartate	unclassified	anaerobic_growth_with_light_aspartate.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
anaerobic growth with light: bromosuccinate	consensus_true	anaerobic_growth_with_light_bromosuccinate.true	8.25011819881e-05	7.61549372198e-05	0.000107886161061	7.61549372198e-05	7.61549372198e-05	7.61549372198e-05	0.000111059283446	0.00013009801775	0.000133271140135	9.83667939089e-05	9.83667939089e-05	0.000107886161061	0.000111059283446	9.51936715247e-05	9.51936715247e-05	9.51936715247e-05	8.56743043722e-05	9.20205491406e-05	8.88474267564e-05	0.000104713038677	8.88474267564e-05	9.51936715247e-05	0.000101539916293	9.51936715247e-05	9.20205491406e-05	0.000117405528214	9.83667939089e-05	9.51936715247e-05	0.000101539916293	7.93280596039e-05	0.000101539916293	7.93280596039e-05	9.20205491406e-05	5.71162029148e-05	7.29818148356e-05	7.61549372198e-05	9.51936715247e-05	7.29818148356e-05	7.29818148356e-05	9.51936715247e-05	0.000111059283446	0.000133271140135	8.25011819881e-05	0.000104713038677	0.000104713038677	5.71162029148e-05	5.07699581465e-05	7.93280596039e-05	0.000117405528214	7.61549372198e-05	0.000104713038677	8.25011819881e-05	0.00013009801775	9.83667939089e-05	9.51936715247e-06	6.34624476831e-06	9.51936715247e-06	4.75968357624e-05	4.44237133782e-05	6.34624476831e-05	3.17312238416e-05	3.80774686099e-05	3.49043462257e-05	6.34624476831e-05	4.1250590994e-05	4.1250590994e-05	5.07699581465e-05	3.80774686099e-05	6.34624476831e-05
anaerobic growth with light: bromosuccinate	consensus_false	anaerobic_growth_with_light_bromosuccinate.false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: bromosuccinate	no_majority	anaerobic_growth_with_light_bromosuccinate.no_majority	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: bromosuccinate	unannotated	anaerobic_growth_with_light_bromosuccinate.unannotated	0.3796894782435254	0.3823898053924252	0.38310058480643006	0.41343880792131227	0.41343880792131227	0.41343880792131227	0.39627856206775425	0.39590096050412393	0.39519335421243046	0.30826249337605083	0.3082815321103647	0.30932866249722324	0.3722485062525761	0.37259754971486675	0.37197244460517964	0.35915937641796425	0.35935293688342507	0.36034295106728664	0.36693669938162976	0.3670414124201399	0.3668478519548003	0.4738233268918755	0.47573037344480906	0.47379794191279107	0.35927678194618023	0.35881985232289265	0.3601874680704809	0.3736192951225241	0.3721215813572996	0.3735812176539771	0.39854099832781453	0.39949293504307937	0.3982332054563805	0.4736805363846239	0.47434054584053165	0.4745690106521989	0.3591149527046448	0.35903879776746567	0.3575379108796378	0.37169955608032373	0.3718709046889518	0.3706714644277415	0.3029506865051169	0.3029030896692514	0.303461559208922	0.37730963645535787	0.3772747321091272	0.3761228886836092	0.4345242061640874	0.4346320923250889	0.4331502441717128	0.37862330912246356	0.3792452411096987	0.38020669719206196	0.14130865913370466	0.14273973732889705	0.14204482352679404	0.18864847198291335	0.1863543044991674	0.18750932104695717	0.21852976547451525	0.2177523504904637	0.2183044737852195	0.23580424373393852	0.23641031010925423	0.23519817735856494	0.18162000590199462	0.18187068257036665	0.18129317429642963
anaerobic growth with light: bromosuccinate	unclassified	anaerobic_growth_with_light_bromosuccinate.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
anaerobic growth with light: butyrate	consensus_true	anaerobic_growth_with_light_butyrate.true	8.25011819881e-05	7.61549372198e-05	0.000107886161061	7.61549372198e-05	7.61549372198e-05	7.61549372198e-05	0.000111059283446	0.00013009801775	0.000133271140135	9.83667939089e-05	9.83667939089e-05	0.000107886161061	0.000111059283446	9.51936715247e-05	9.51936715247e-05	9.51936715247e-05	8.56743043722e-05	9.20205491406e-05	8.88474267564e-05	0.000104713038677	8.88474267564e-05	9.51936715247e-05	0.000101539916293	9.51936715247e-05	9.20205491406e-05	0.000117405528214	9.83667939089e-05	9.51936715247e-05	0.000101539916293	7.93280596039e-05	0.000101539916293	7.93280596039e-05	9.20205491406e-05	5.71162029148e-05	7.29818148356e-05	7.61549372198e-05	9.51936715247e-05	7.29818148356e-05	7.29818148356e-05	9.51936715247e-05	0.000111059283446	0.000133271140135	8.25011819881e-05	0.000104713038677	0.000104713038677	5.71162029148e-05	5.07699581465e-05	7.93280596039e-05	0.000117405528214	7.61549372198e-05	0.000104713038677	8.25011819881e-05	0.00013009801775	9.83667939089e-05	9.51936715247e-06	6.34624476831e-06	9.51936715247e-06	4.75968357624e-05	4.44237133782e-05	6.34624476831e-05	3.17312238416e-05	3.80774686099e-05	3.49043462257e-05	6.34624476831e-05	4.1250590994e-05	4.1250590994e-05	5.07699581465e-05	3.80774686099e-05	6.34624476831e-05
anaerobic growth with light: butyrate	consensus_false	anaerobic_growth_with_light_butyrate.false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: butyrate	no_majority	anaerobic_growth_with_light_butyrate.no_majority	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: butyrate	unannotated	anaerobic_growth_with_light_butyrate.unannotated	0.3796894782435254	0.3823898053924252	0.38310058480643006	0.41343880792131227	0.41343880792131227	0.41343880792131227	0.39627856206775425	0.39590096050412393	0.39519335421243046	0.30826249337605083	0.3082815321103647	0.30932866249722324	0.3722485062525761	0.37259754971486675	0.37197244460517964	0.35915937641796425	0.35935293688342507	0.36034295106728664	0.36693669938162976	0.3670414124201399	0.3668478519548003	0.4738233268918755	0.47573037344480906	0.47379794191279107	0.35927678194618023	0.35881985232289265	0.3601874680704809	0.3736192951225241	0.3721215813572996	0.3735812176539771	0.39854099832781453	0.39949293504307937	0.3982332054563805	0.4736805363846239	0.47434054584053165	0.4745690106521989	0.3591149527046448	0.35903879776746567	0.3575379108796378	0.37169955608032373	0.3718709046889518	0.3706714644277415	0.3029506865051169	0.3029030896692514	0.303461559208922	0.37730963645535787	0.3772747321091272	0.3761228886836092	0.4345242061640874	0.4346320923250889	0.4331502441717128	0.37862330912246356	0.3792452411096987	0.38020669719206196	0.14130865913370466	0.14273973732889705	0.14204482352679404	0.18864847198291335	0.1863543044991674	0.18750932104695717	0.21852976547451525	0.2177523504904637	0.2183044737852195	0.23580424373393852	0.23641031010925423	0.23519817735856494	0.18162000590199462	0.18187068257036665	0.18129317429642963
anaerobic growth with light: butyrate	unclassified	anaerobic_growth_with_light_butyrate.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
anaerobic growth with light: casamino acids	consensus_true	anaerobic_growth_with_light_casamino_acids.true	8.25011819881e-05	7.61549372198e-05	0.000107886161061	7.61549372198e-05	7.61549372198e-05	7.61549372198e-05	0.000111059283446	0.00013009801775	0.000133271140135	9.83667939089e-05	9.83667939089e-05	0.000107886161061	0.000111059283446	9.51936715247e-05	9.51936715247e-05	9.51936715247e-05	8.56743043722e-05	9.20205491406e-05	8.88474267564e-05	0.000104713038677	8.88474267564e-05	9.51936715247e-05	0.000101539916293	9.51936715247e-05	9.20205491406e-05	0.000117405528214	9.83667939089e-05	9.51936715247e-05	0.000101539916293	7.93280596039e-05	0.000101539916293	7.93280596039e-05	9.20205491406e-05	5.71162029148e-05	7.29818148356e-05	7.61549372198e-05	9.51936715247e-05	7.29818148356e-05	7.29818148356e-05	9.51936715247e-05	0.000111059283446	0.000133271140135	8.25011819881e-05	0.000104713038677	0.000104713038677	5.71162029148e-05	5.07699581465e-05	7.93280596039e-05	0.000117405528214	7.61549372198e-05	0.000104713038677	8.25011819881e-05	0.00013009801775	9.83667939089e-05	9.51936715247e-06	6.34624476831e-06	9.51936715247e-06	4.75968357624e-05	4.44237133782e-05	6.34624476831e-05	3.17312238416e-05	3.80774686099e-05	3.49043462257e-05	6.34624476831e-05	4.1250590994e-05	4.1250590994e-05	5.07699581465e-05	3.80774686099e-05	6.34624476831e-05
anaerobic growth with light: casamino acids	consensus_false	anaerobic_growth_with_light_casamino_acids.false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: casamino acids	no_majority	anaerobic_growth_with_light_casamino_acids.no_majority	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anaerobic growth with light: casamino acids	unannotated	anaerobic_growth_with_light_casamino_acids.unannotated	0.3796894782435254	0.3823898053924252	0.38310058480643006	0.41343880792131227	0.41343880792131227	0.41343880792131227	0.39627856206775425	0.39590096050412393	0.39519335421243046	0.30826249337605083	0.3082815321103647	0.30932866249722324	0.3722485062525761	0.37259754971486675	0.37197244460517964	0.35915937641796425	0.35935293688342507	0.36034295106728664	0.36693669938162976	0.3670414124201399	0.3668478519548003	0.4738233268918755	0.47573037344480906	0.47379794191279107	0.35927678194618023	0.35881985232289265	0.3601874680704809	0.3736192951225241	0.3721215813572996	0.3735812176539771	0.39854099832781453	0.39949293504307937	0.3982332054563805	0.4736805363846239	0.47434054584053165	0.4745690106521989	0.3591149527046448	0.35903879776746567	0.3575379108796378	0.37169955608032373	0.3718709046889518	0.3706714644277415	0.3029506865051169	0.3029030896692514	0.303461559208922	0.37730963645535787	0.3772747321091272	0.3761228886836092	0.4345242061640874	0.4346320923250889	0.4331502441717128	0.37862330912246356	0.3792452411096987	0.38020669719206196	0.14130865913370466	0.14273973732889705	0.14204482352679404	0.18864847198291335	0.1863543044991674	0.18750932104695717	0.21852976547451525	0.2177523504904637	0.2183044737852195	0.23580424373393852	0.23641031010925423	0.23519817735856494	0.18162000590199462	0.18187068257036665	0.18129317429642963
anaerobic growth with light: casamino acids	unclassified	anaerobic_growth_with_light_casamino_acids.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
anaerobic growth with light: casein hydrolysate	consensus_true	anaerobic_growth_with_light_casein_hydrolysate.true	8.25011819881e-05	7.61549372198e-05	0.000107886161061	7.61549372198e-05	7.61549372198e-05	7.61549372198e-05	0.000111059283446	0.00013009801775	0.000133271140135	9.83667939089e-05	9.83667939089e-05	0.000107886161061	0.000111059283446	9.51936715247e-05	9.51936715247e-05	9.51936715247e-05	8.56743043722e-05	9.20205491406e-05	8.88474267564e-05	0.000104713038677	8.88474267564e-05	9.51936715247e-05	0.000101539916293	9.51936715247e-05	9.20205491406e-05	0.000117405528214	9.83667939089e-05	9.51936715247e-05	0.000101539916293	7.93280596039e-05	0.000101539916293	7.93280596039e-05	9.20205491406e-05	5.71162029148e-05	7.29818148356e-05	7.61549372198e-05	9.51936715247e-05	7.29818148356e-05	7.29818148356e-05	9.51936715247e-05	0.000111059283446	0.000133271140135	8.25011819881e-05	0.000104713038677	0.000104713038677	5.71162029148e-05	5.07699581465e-05	7.93280596039e-05	0.000117405528214	7.61549372198e-05	0.000104713038677	8.25011819881e-05	0.00013009801775	9.83667939089e-05	9.51936715247e-06	6.34624476831e-06	9.51936715247e-06	4.75968357624e-05	4.44237133782e-05	6.34624476831e-05	3.17312238416e-05	3.80774686099e-05	3.49043462257e-05	6.34624476831e-05	4.1250590994e-05	4.1250590994e-05	5.07699581465e-05	3.80774686099e-05	6.34624476831e-05
